n_train_apps,combo_idx,train_apps,bottleneck_type,threshold_used,cv_enabled,f1,false_alarm_rate,miss_rate,tp,fp,fn,tn
4,32,"['48273', '48276', '48308', '48284']",PRECISION_WASTE,0.5,True,0.8328767123287671,0.8518518518518519,0.0898203592814371,152,46,15,8
4,32,"['48273', '48276', '48308', '48284']",BRANCH_MISPREDICTION,0.05,True,0.2868217054263565,1.0,0.0,37,184,0,0
4,32,"['48273', '48276', '48308', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.6144200626959248,1.0,0.0,98,123,0,0
4,33,"['48267', '48274', '48307', '48303']",PIPELINE_STALL,0.05,True,0.5227272727272727,0.782608695652174,0.0,69,126,0,35
4,33,"['48267', '48274', '48307', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.8461538461538463,0.4736842105263157,0.0222222222222222,132,45,3,50
4,33,"['48267', '48274', '48307', '48303']",PRECISION_WASTE,0.5,True,0.967741935483871,0.0140845070422535,0.0566037735849056,150,1,9,70
4,33,"['48267', '48274', '48307', '48303']",BRANCH_MISPREDICTION,0.5,True,0.8923076923076924,0.0760233918128654,0.0169491525423728,58,13,1,158
4,33,"['48267', '48274', '48307', '48303']",CACHE_PRESSURE,0.5,True,0.8415300546448087,0.1621621621621621,0.0609756097560975,77,24,5,124
4,33,"['48267', '48274', '48307', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.55,True,0.8095238095238095,0.1393442622950819,0.2129629629629629,85,17,23,105
4,34,"['48270', '48273', '48293', '48303']",PIPELINE_STALL,0.25,True,0.5,0.782608695652174,0.0303030303030303,64,126,2,35
4,34,"['48270', '48273', '48293', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.8814814814814814,0.0379746835443038,0.1959459459459459,119,3,29,76
4,34,"['48270', '48273', '48293', '48303']",PRECISION_WASTE,0.6000000000000001,True,0.5508474576271186,0.0,0.6198830409356725,65,0,106,56
4,34,"['48270', '48273', '48293', '48303']",BRANCH_MISPREDICTION,0.45,True,0.8411214953271028,0.0462427745664739,0.1666666666666666,45,8,9,165
4,34,"['48270', '48273', '48293', '48303']",CACHE_PRESSURE,0.275,True,0.77720207253886,0.2534246575342466,0.074074074074074,75,37,6,109
4,34,"['48270', '48273', '48293', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.4750000000000001,True,0.6992481203007519,0.5970149253731343,0.0,93,80,0,54
4,35,"['48267', '48270', '48295', '48304']",PIPELINE_STALL,0.5,True,0.3165467625899281,0.2291666666666666,0.7380952380952381,22,33,62,111
4,35,"['48267', '48270', '48295', '48304']",COMPUTE_UNDERUTILIZATION,0.5,True,,0.2317073170731707,1.0,0,19,146,63
4,35,"['48267', '48270', '48295', '48304']",PRECISION_WASTE,0.5,True,0.8186528497409327,1.0,0.0,158,70,0,0
4,35,"['48267', '48270', '48295', '48304']",BRANCH_MISPREDICTION,0.5,True,0.8709677419354839,0.0125,0.2058823529411764,54,2,14,158
4,35,"['48267', '48270', '48295', '48304']",CACHE_PRESSURE,0.425,True,0.7088607594936709,0.2455089820359281,0.081967213114754,56,41,5,126
4,35,"['48267', '48270', '48295', '48304']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.8634361233480176,0.01,0.234375,98,1,30,99
4,36,"['48273', '48276', '48289', '48290']",PIPELINE_STALL,0.7000000000000001,True,0.4561403508771929,0.1768292682926829,0.559322033898305,26,29,33,135
4,36,"['48273', '48276', '48289', '48290']",COMPUTE_UNDERUTILIZATION,0.3,True,0.8867313915857604,0.4069767441860465,0.0,137,35,0,51
4,36,"['48273', '48276', '48289', '48290']",PRECISION_WASTE,0.5,True,0.8539944903581267,0.7794117647058824,0.0,155,53,0,15
4,36,"['48273', '48276', '48289', '48290']",BRANCH_MISPREDICTION,0.05,True,0.4163265306122449,0.8313953488372093,0.0,51,143,0,29
4,36,"['48273', '48276', '48289', '48290']",CACHE_PRESSURE,0.7500000000000001,True,0.3225806451612903,0.0,0.8076923076923077,15,0,63,145
4,36,"['48273', '48276', '48289', '48290']",INTRA_NODE_LOAD_IMBALANCE,0.625,True,0.8222222222222222,0.0,0.3018867924528302,74,0,32,117
4,37,"['48274', '48307', '48293', '48303']",PIPELINE_STALL,0.075,True,0.4210526315789474,0.8924050632911392,0.1884057971014492,56,141,13,17
4,37,"['48274', '48307', '48293', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.7499999999999999,0.9782608695652174,0.0,135,90,0,2
4,37,"['48274', '48307', '48293', '48303']",PRECISION_WASTE,0.05,True,0.8440860215053763,0.8285714285714286,0.0,157,58,0,12
4,37,"['48274', '48307', '48293', '48303']",BRANCH_MISPREDICTION,0.5,True,0.890625,0.0714285714285714,0.0338983050847457,57,12,2,156
4,37,"['48274', '48307', '48293', '48303']",CACHE_PRESSURE,0.225,True,0.7731958762886598,0.2602739726027397,0.074074074074074,75,38,6,108
4,37,"['48274', '48307', '48293', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.4750000000000001,True,0.6595744680851063,0.7164179104477612,0.0,93,96,0,38
4,38,"['48270', '48289', '48290', '48300']",PIPELINE_STALL,0.5,True,0.3174603174603174,0.2670807453416149,0.6825396825396826,20,43,43,118
4,38,"['48270', '48289', '48290', '48300']",COMPUTE_UNDERUTILIZATION,0.2,True,0.9735099337748344,0.0547945205479452,0.0264900662251655,147,4,4,69
4,38,"['48270', '48289', '48290', '48300']",PRECISION_WASTE,0.5,True,0.7835616438356164,0.9753086419753086,0.0,143,79,0,2
4,38,"['48270', '48289', '48290', '48300']",BRANCH_MISPREDICTION,0.6000000000000001,True,0.9387755102040816,0.0,0.1153846153846153,46,0,6,172
4,38,"['48270', '48289', '48290', '48300']",CACHE_PRESSURE,0.8,True,0.3043478260869565,0.0,0.8205128205128205,14,0,64,146
4,38,"['48270', '48289', '48290', '48300']",INTRA_NODE_LOAD_IMBALANCE,0.25,True,0.6501766784452297,0.7203389830508474,0.1320754716981132,92,85,14,33
4,39,"['48267', '48276', '48307', '48295']",PIPELINE_STALL,0.5,True,,0.0,1.0,0,0,85,140
4,39,"['48267', '48276', '48307', '48295']",COMPUTE_UNDERUTILIZATION,0.5,True,0.8620689655172413,0.3684210526315789,0.0384615384615384,125,35,5,60
4,39,"['48267', '48276', '48307', '48295']",PRECISION_WASTE,0.5,True,0.8157894736842105,1.0,0.0,155,70,0,0
4,39,"['48267', '48276', '48307', '48295']",BRANCH_MISPREDICTION,0.05,True,0.591715976331361,0.3942857142857143,0.0,50,69,0,106
4,39,"['48267', '48276', '48307', '48295']",CACHE_PRESSURE,0.6500000000000001,True,0.7415730337078652,0.2466666666666666,0.12,66,37,9,113
4,39,"['48267', '48276', '48307', '48295']",INTRA_NODE_LOAD_IMBALANCE,0.8500000000000001,True,0.6545454545454547,0.0,0.5135135135135135,54,0,57,114
4,40,"['48269', '48293', '48284', '48303']",PIPELINE_STALL,0.5,True,0.3486238532110092,0.0,0.7888888888888889,19,0,71,137
4,40,"['48269', '48293', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.8956228956228955,0.2025316455696202,0.1013513513513513,133,16,15,63
4,40,"['48269', '48293', '48284', '48303']",PRECISION_WASTE,0.7500000000000001,True,0.3069306930693069,0.0,0.8187134502923976,31,0,140,56
4,40,"['48269', '48293', '48284', '48303']",BRANCH_MISPREDICTION,0.5,True,0.8854961832061069,0.0778443113772455,0.0333333333333333,58,13,2,154
4,40,"['48269', '48293', '48284', '48303']",CACHE_PRESSURE,0.175,True,0.8104575163398693,0.0684931506849315,0.2345679012345679,62,10,19,136
4,40,"['48269', '48293', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.25,True,0.8249027237354086,0.371900826446281,0.0,106,45,0,76
4,41,"['48291', '48293', '48300', '48284']",PIPELINE_STALL,0.5,True,,0.0354609929078014,1.0,0,5,78,136
4,41,"['48291', '48293', '48300', '48284']",COMPUTE_UNDERUTILIZATION,0.5,True,0.7053941908713693,0.1710526315789473,0.4055944055944055,85,13,58,63
4,41,"['48291', '48293', '48300', '48284']",PRECISION_WASTE,0.375,True,0.8143322475570034,0.4393939393939394,0.1830065359477124,125,29,28,37
4,41,"['48291', '48293', '48300', '48284']",BRANCH_MISPREDICTION,0.5,True,0.6197183098591549,0.3085714285714285,0.0,44,54,0,121
4,41,"['48291', '48293', '48300', '48284']",CACHE_PRESSURE,0.35,True,0.7071823204419889,0.3108108108108108,0.0985915492957746,64,46,7,102
4,41,"['48291', '48293', '48300', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.6095238095238095,1.0,0.0,96,123,0,0
4,42,"['48273', '48276', '48278', '48304']",PIPELINE_STALL,0.05,True,0.5608856088560886,0.8095238095238095,0.0,76,119,0,28
4,42,"['48273', '48276', '48278', '48304']",COMPUTE_UNDERUTILIZATION,0.5,True,0.6882352941176471,1.0,0.0,117,106,0,0
4,42,"['48273', '48276', '48278', '48304']",PRECISION_WASTE,0.5,True,0.9739130434782608,0.1636363636363636,0.0,168,9,0,46
4,42,"['48273', '48276', '48278', '48304']",BRANCH_MISPREDICTION,0.05,True,0.6335403726708074,0.3430232558139535,0.0,51,59,0,113
4,42,"['48273', '48276', '48278', '48304']",CACHE_PRESSURE,0.275,True,0.7314814814814815,0.381294964028777,0.0595238095238095,79,53,5,86
4,42,"['48273', '48276', '48278', '48304']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.6706586826347305,0.990990990990991,0.0,112,110,0,1
4,43,"['48269', '48295', '48305', '48283']",PIPELINE_STALL,0.5,True,0.0434782608695652,0.0,0.9777777777777776,2,0,88,138
4,43,"['48269', '48295', '48305', '48283']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7967032967032966,0.8902439024390244,0.0068493150684931,145,73,1,9
4,43,"['48269', '48295', '48305', '48283']",PRECISION_WASTE,0.5,True,0.7676056338028169,0.0185185185185185,0.3735632183908046,109,1,65,53
4,43,"['48269', '48295', '48305', '48283']",CACHE_PRESSURE,0.35,True,0.8535031847133758,0.0612244897959183,0.1728395061728395,67,9,14,138
4,43,"['48269', '48295', '48305', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.6091370558375635,0.1078431372549019,0.5238095238095238,60,11,66,91
4,44,"['48278', '48295', '48308', '48283']",PIPELINE_STALL,0.225,True,,0.0,1.0,0,0,86,138
4,44,"['48278', '48295', '48308', '48283']",COMPUTE_UNDERUTILIZATION,0.425,True,0.6938775510204082,1.0,0.0,119,105,0,0
4,44,"['48278', '48295', '48308', '48283']",PRECISION_WASTE,0.5,True,0.0427807486631016,0.0,0.9781420765027322,4,0,179,41
4,44,"['48278', '48295', '48308', '48283']",CACHE_PRESSURE,0.2666666666666667,True,0.7627906976744185,0.3591549295774648,0.0,82,51,0,91
4,44,"['48278', '48295', '48308', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.8761061946902654,0.010204081632653,0.2142857142857142,99,1,27,97
4,45,"['48274', '48289', '48300', '48308']",PIPELINE_STALL,0.05,True,0.5509433962264151,0.8040540540540541,0.0,73,119,0,29
4,45,"['48274', '48289', '48300', '48308']",COMPUTE_UNDERUTILIZATION,0.5,True,0.7258064516129032,0.3571428571428571,0.2682926829268293,90,35,33,63
4,45,"['48274', '48289', '48300', '48308']",PRECISION_WASTE,0.5,True,0.775623268698061,1.0,0.0,140,81,0,0
4,45,"['48274', '48289', '48300', '48308']",BRANCH_MISPREDICTION,0.5,True,0.8316831683168318,0.0061349693251533,0.2758620689655172,42,1,16,162
4,45,"['48274', '48289', '48300', '48308']",CACHE_PRESSURE,0.5,True,0.4873949579831933,0.0,0.6777777777777778,29,0,61,131
4,45,"['48274', '48289', '48300', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.45,True,0.9154228855721392,0.0175438596491228,0.1401869158878504,92,2,15,112
4,46,"['48276', '48291', '48283', '48303']",PIPELINE_STALL,0.35,True,0.4593301435406698,0.5986842105263158,0.3142857142857143,48,91,22,61
4,46,"['48276', '48291', '48283', '48303']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7422096317280453,1.0,0.0,131,91,0,0
4,46,"['48276', '48291', '48283', '48303']",PRECISION_WASTE,0.5,True,0.9025974025974026,0.0363636363636363,0.1676646706586826,139,2,28,53
4,46,"['48276', '48291', '48283', '48303']",BRANCH_MISPREDICTION,0.5,True,0.686868686868687,0.0,0.4769230769230769,34,0,31,157
4,46,"['48276', '48291', '48283', '48303']",CACHE_PRESSURE,0.35,True,0.8172043010752689,0.2328767123287671,0.0,76,34,0,112
4,46,"['48276', '48291', '48283', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.3,True,0.6618181818181819,0.6752136752136753,0.1333333333333333,91,79,14,38
4,47,"['48269', '48273', '48290', '48291']",PIPELINE_STALL,0.5,True,0.4952380952380952,0.6091954022988506,0.0,52,106,0,68
4,47,"['48269', '48273', '48290', '48291']",COMPUTE_UNDERUTILIZATION,0.5,True,0.3523316062176166,0.0,0.7861635220125787,34,0,125,67
4,47,"['48269', '48273', '48290', '48291']",PRECISION_WASTE,0.5,True,0.8148148148148149,0.7352941176470589,0.0949367088607595,143,50,15,18
4,47,"['48269', '48273', '48290', '48291']",BRANCH_MISPREDICTION,0.5,True,0.574468085106383,0.0421686746987951,0.55,27,7,33,159
4,47,"['48269', '48273', '48290', '48291']",CACHE_PRESSURE,0.4,True,0.9066666666666664,0.0588235294117647,0.0684931506849315,68,9,5,144
4,47,"['48269', '48273', '48290', '48291']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.422360248447205,0.0,0.7322834645669292,34,0,93,99
4,48,"['48270', '48278', '48305', '48308']",PIPELINE_STALL,0.1,True,0.6173913043478261,0.5374149659863946,0.1125,71,79,9,68
4,48,"['48270', '48278', '48305', '48308']",COMPUTE_UNDERUTILIZATION,0.05,True,0.8488745980707396,0.4074074074074074,0.0958904109589041,132,33,14,48
4,48,"['48270', '48278', '48305', '48308']",PRECISION_WASTE,0.5,True,0.854054054054054,0.782608695652174,0.0,158,54,0,15
4,48,"['48270', '48278', '48305', '48308']",BRANCH_MISPREDICTION,0.5,True,0.9047619047619048,0.0062893081761006,0.1617647058823529,57,1,11,158
4,48,"['48270', '48278', '48305', '48308']",CACHE_PRESSURE,0.175,True,0.8926553672316384,0.015267175572519,0.1770833333333333,79,2,17,129
4,48,"['48270', '48278', '48305', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.729064039408867,0.0101010101010101,0.421875,74,1,54,98
4,49,"['48269', '48273', '48278', '48308']",PIPELINE_STALL,0.35,True,0.2890173410404624,0.4832214765100671,0.6710526315789473,25,72,51,77
4,49,"['48269', '48273', '48278', '48308']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7394957983193278,1.0,0.0,132,93,0,0
4,49,"['48269', '48273', '48278', '48308']",PRECISION_WASTE,0.5,True,0.7697841726618705,0.0181818181818181,0.3705882352941176,107,1,63,54
4,49,"['48269', '48273', '48278', '48308']",BRANCH_MISPREDICTION,0.5,True,0.8955223880597014,0.0848484848484848,0.0,60,14,0,151
4,49,"['48269', '48273', '48278', '48308']",CACHE_PRESSURE,0.5,True,,0.0,1.0,0,0,98,127
4,49,"['48269', '48273', '48278', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.5,True,0.72636815920398,0.010204081632653,0.4251968503937008,73,1,54,97
6,0,"['48269', '48274', '48276', '48300', '48305', '48308']",PIPELINE_STALL,0.5,True,,0.0,1.0,0,0,82,114
6,0,"['48269', '48274', '48276', '48300', '48305', '48308']",COMPUTE_UNDERUTILIZATION,0.45,True,0.6736842105263159,0.1566265060240964,0.4336283185840708,64,13,49,70
6,0,"['48269', '48274', '48276', '48300', '48305', '48308']",PRECISION_WASTE,0.5,True,0.7395498392282959,1.0,0.0,115,81,0,0
6,0,"['48269', '48274', '48276', '48300', '48305', '48308']",BRANCH_MISPREDICTION,0.05,True,0.765625,0.2040816326530612,0.0,49,30,0,117
6,0,"['48269', '48274', '48276', '48300', '48305', '48308']",CACHE_PRESSURE,0.5,True,0.8620689655172413,0.0202020202020202,0.2268041237113402,75,2,22,97
6,0,"['48269', '48274', '48276', '48300', '48305', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.6712328767123288,0.979591836734694,0.0,98,96,0,2
6,1,"['48278', '48290', '48305', '48308', '48284', '48303']",PIPELINE_STALL,0.2,True,0.4929577464788732,0.2558139534883721,0.527027027027027,35,33,39,96
6,1,"['48278', '48290', '48305', '48308', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7806451612903226,0.8292682926829268,0.0,121,68,0,14
6,1,"['48278', '48290', '48305', '48308', '48284', '48303']",PRECISION_WASTE,0.5,True,0.6776859504132231,0.0227272727272727,0.4842767295597484,82,1,77,43
6,1,"['48278', '48290', '48305', '48308', '48284', '48303']",BRANCH_MISPREDICTION,0.5,True,0.916030534351145,0.0769230769230769,0.0,60,11,0,132
6,1,"['48278', '48290', '48305', '48308', '48284', '48303']",CACHE_PRESSURE,0.55,True,0.7142857142857144,0.008130081300813,0.4375,45,1,35,122
6,1,"['48278', '48290', '48305', '48308', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.9236641221374046,0.2439024390243902,0.0,121,20,0,62
6,2,"['48276', '48290', '48291', '48293', '48284', '48303']",PIPELINE_STALL,0.45,True,0.2535211267605634,0.0,0.8548387096774194,9,0,53,134
6,2,"['48276', '48290', '48291', '48293', '48284', '48303']",COMPUTE_UNDERUTILIZATION,0.5,True,0.9078014184397164,0.34375,0.0303030303030303,128,22,4,42
6,2,"['48276', '48290', '48291', '48293', '48284', '48303']",PRECISION_WASTE,0.3,True,0.889763779527559,0.0178571428571428,0.1928571428571428,113,1,27,55
6,2,"['48276', '48290', '48291', '48293', '48284', '48303']",BRANCH_MISPREDICTION,0.8,True,0.813953488372093,0.0,0.3137254901960784,35,0,16,145
6,2,"['48276', '48290', '48291', '48293', '48284', '48303']",CACHE_PRESSURE,0.45,True,0.6950354609929079,0.2624113475177305,0.109090909090909,49,37,6,104
6,2,"['48276', '48290', '48291', '48293', '48284', '48303']",INTRA_NODE_LOAD_IMBALANCE,0.3500000000000001,True,0.7647058823529412,0.5333333333333333,0.0,91,56,0,49
6,3,"['48269', '48276', '48278', '48289', '48291', '48308']",PIPELINE_STALL,0.075,True,0.5241935483870968,0.9365079365079364,0.0,65,118,0,8
6,3,"['48269', '48276', '48278', '48289', '48291', '48308']",COMPUTE_UNDERUTILIZATION,0.1833333333333333,True,0.8633093525179857,0.5074626865671642,0.032258064516129,120,34,4,33
6,3,"['48269', '48276', '48278', '48289', '48291', '48308']",PRECISION_WASTE,0.5,True,0.779552715654952,1.0,0.0,122,69,0,0
6,3,"['48269', '48276', '48278', '48289', '48291', '48308']",BRANCH_MISPREDICTION,0.5,True,0.712871287128713,0.0,0.4461538461538462,36,0,29,126
6,3,"['48269', '48276', '48278', '48289', '48291', '48308']",CACHE_PRESSURE,0.1833333333333333,True,0.9032258064516128,0.0862068965517241,0.0666666666666666,70,10,5,106
6,3,"['48269', '48276', '48278', '48289', '48291', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.075,True,0.933852140077821,0.2394366197183098,0.0,120,17,0,54
6,4,"['48290', '48291', '48293', '48295', '48305', '48284']",PIPELINE_STALL,0.4,True,0.5154639175257731,0.0451127819548872,0.6212121212121212,25,6,41,127
6,4,"['48290', '48291', '48293', '48295', '48305', '48284']",COMPUTE_UNDERUTILIZATION,0.05,True,0.9102167182662538,0.5576923076923077,0.0,147,29,0,23
6,4,"['48290', '48291', '48293', '48295', '48305', '48284']",PRECISION_WASTE,0.675,True,0.8923076923076924,0.0,0.1944444444444444,116,0,28,55
6,4,"['48290', '48291', '48293', '48295', '48305', '48284']",BRANCH_MISPREDICTION,0.5,True,0.8053691275167786,0.2086330935251798,0.0,60,29,0,110
6,4,"['48290', '48291', '48293', '48295', '48305', '48284']",CACHE_PRESSURE,0.31,True,0.8039215686274508,0.0980392156862745,0.108695652173913,41,15,5,138
6,4,"['48290', '48291', '48293', '48295', '48305', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.7915194346289752,0.6781609195402298,0.0,112,59,0,28
6,5,"['48273', '48276', '48289', '48307', '48304', '48283']",PIPELINE_STALL,0.2166666666666667,True,0.6338797814207651,0.5114503816793893,0.0,58,67,0,64
6,5,"['48273', '48276', '48289', '48307', '48304', '48283']",COMPUTE_UNDERUTILIZATION,0.45,True,0.775330396475771,0.4845360824742268,0.0434782608695652,88,47,4,50
6,5,"['48273', '48276', '48289', '48307', '48304', '48283']",PRECISION_WASTE,0.5,True,0.9716312056737588,0.1538461538461538,0.0,137,8,0,44
6,5,"['48273', '48276', '48289', '48307', '48304', '48283']",BRANCH_MISPREDICTION,0.15,True,0.9863013698630138,0.0065359477124183,0.0,36,1,0,152
6,5,"['48273', '48276', '48289', '48307', '48304', '48283']",CACHE_PRESSURE,0.4166666666666667,True,0.8352941176470587,0.2372881355932203,0.0,71,28,0,90
6,5,"['48273', '48276', '48289', '48307', '48304', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.1666666666666666,True,0.646288209606987,0.6991150442477876,0.0263157894736842,74,79,2,34
6,6,"['48307', '48295', '48300', '48304', '48305', '48308']",PIPELINE_STALL,0.5,True,,0.0,1.0,0,0,85,110
6,6,"['48307', '48295', '48300', '48304', '48305', '48308']",COMPUTE_UNDERUTILIZATION,0.5,True,0.7071428571428572,0.8541666666666666,0.0,99,82,0,14
6,6,"['48307', '48295', '48300', '48304', '48305', '48308']",PRECISION_WASTE,0.05,True,0.7850467289719627,1.0,0.0,126,69,0,0
6,6,"['48307', '48295', '48300', '48304', '48305', '48308']",BRANCH_MISPREDICTION,0.25,True,0.6277372262773723,0.3355263157894737,0.0,43,51,0,101
6,6,"['48307', '48295', '48300', '48304', '48305', '48308']",CACHE_PRESSURE,0.45,True,0.8387096774193548,0.0,0.2777777777777778,52,0,20,123
6,6,"['48307', '48295', '48300', '48304', '48305', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.25,True,0.8627450980392157,0.0705882352941176,0.2,88,6,22,79
6,7,"['48270', '48291', '48293', '48304', '48283', '48284']",PIPELINE_STALL,0.225,True,0.8421052631578947,0.0157480314960629,0.25,48,2,16,125
6,7,"['48270', '48291', '48293', '48304', '48283', '48284']",COMPUTE_UNDERUTILIZATION,0.275,True,0.8958333333333334,0.4838709677419355,0.0,129,30,0,32
6,7,"['48270', '48291', '48293', '48304', '48283', '48284']",PRECISION_WASTE,0.2,True,0.9790209790209792,0.1176470588235294,0.0,140,6,0,45
6,7,"['48270', '48291', '48293', '48304', '48283', '48284']",BRANCH_MISPREDICTION,0.5,True,0.9473684210526316,0.0437956204379562,0.0,54,6,0,131
6,7,"['48270', '48291', '48293', '48304', '48283', '48284']",CACHE_PRESSURE,0.4125,True,0.707482993197279,0.3093525179856115,0.0,52,43,0,96
6,7,"['48270', '48291', '48293', '48304', '48283', '48284']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.610909090909091,1.0,0.0,84,107,0,0
6,8,"['48270', '48276', '48289', '48290', '48291', '48295']",PIPELINE_STALL,0.425,True,0.0779220779220779,0.1812080536912751,0.9361702127659576,3,27,44,122
6,8,"['48270', '48276', '48289', '48290', '48291', '48295']",COMPUTE_UNDERUTILIZATION,0.1,True,0.8660436137071651,0.7543859649122807,0.0,139,43,0,14
6,8,"['48270', '48276', '48289', '48290', '48291', '48295']",PRECISION_WASTE,0.5,True,0.782608695652174,1.0,0.0,126,70,0,0
6,8,"['48270', '48276', '48289', '48290', '48291', '48295']",BRANCH_MISPREDICTION,0.25,True,1.0,0.0,0.0,59,0,0,137
6,8,"['48270', '48276', '48289', '48290', '48291', '48295']",CACHE_PRESSURE,0.4166666666666667,True,0.6713286713286712,0.2937062937062937,0.0943396226415094,48,42,5,101
6,8,"['48270', '48276', '48289', '48290', '48291', '48295']",INTRA_NODE_LOAD_IMBALANCE,0.5000000000000001,True,0.8969072164948454,0.0,0.1869158878504672,87,0,20,89
6,9,"['48269', '48273', '48274', '48291', '48308', '48283']",PIPELINE_STALL,0.8,True,0.5233644859813085,0.2123287671232876,0.4166666666666667,28,31,20,115
6,9,"['48269', '48273', '48274', '48291', '48308', '48283']",COMPUTE_UNDERUTILIZATION,0.6000000000000001,True,0.7813953488372093,0.1923076923076923,0.2758620689655172,84,15,32,63
6,9,"['48269', '48273', '48274', '48291', '48308', '48283']",PRECISION_WASTE,0.7500000000000001,True,0.7000000000000002,0.0192307692307692,0.4577464788732394,77,1,65,51
6,9,"['48269', '48273', '48274', '48291', '48308', '48283']",BRANCH_MISPREDICTION,0.5,True,0.8727272727272728,0.0149253731343283,0.2,48,2,12,132
6,9,"['48269', '48273', '48274', '48291', '48308', '48283']",CACHE_PRESSURE,0.125,True,0.8602150537634409,0.2280701754385964,0.0,80,26,0,88
6,9,"['48269', '48273', '48274', '48291', '48308', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.2,True,0.7926267281105991,0.3297872340425531,0.14,86,31,14,63
6,10,"['48267', '48276', '48289', '48293', '48305', '48308']",PIPELINE_STALL,0.5,True,0.2828282828282828,0.0,0.8352941176470589,14,0,71,107
6,10,"['48267', '48276', '48289', '48293', '48305', '48308']",COMPUTE_UNDERUTILIZATION,0.25,True,0.7903225806451615,0.2631578947368421,0.2740740740740741,98,15,37,42
6,10,"['48267', '48276', '48289', '48293', '48305', '48308']",PRECISION_WASTE,0.5,True,0.7326732673267327,1.0,0.0,111,81,0,0
6,10,"['48267', '48276', '48289', '48293', '48305', '48308']",BRANCH_MISPREDICTION,0.5,True,0.673469387755102,0.0,0.4923076923076923,33,0,32,127
6,10,"['48267', '48276', '48289', '48293', '48305', '48308']",CACHE_PRESSURE,0.45,True,0.8039215686274509,0.0,0.3278688524590163,41,0,20,131
6,10,"['48267', '48276', '48289', '48293', '48305', '48308']",INTRA_NODE_LOAD_IMBALANCE,0.3833333333333333,True,0.9952606635071092,0.0114942528735632,0.0,105,1,0,86
6,11,"['48274', '48290', '48293', '48295', '48308', '48283']",PIPELINE_STALL,0.2,True,0.6804123711340206,0.4732824427480916,0.0,66,62,0,69
6,11,"['48274', '48290', '48293', '48295', '48308', '48283']",COMPUTE_UNDERUTILIZATION,0.05,True,0.7492063492063492,1.0,0.0,118,79,0,0
6,11,"['48274', '48290', '48293', '48295', '48308', '48283']",PRECISION_WASTE,0.05,True,0.8520710059171598,0.9433962264150944,0.0,144,50,0,3
6,11,"['48274', '48290', '48293', '48295', '48308', '48283']",CACHE_PRESSURE,0.4666666666666667,True,0.7916666666666666,0.2142857142857142,0.0,57,30,0,110
6,11,"['48274', '48290', '48293', '48295', '48308', '48283']",INTRA_NODE_LOAD_IMBALANCE,0.05,True,0.7279411764705882,0.7551020408163265,0.0,99,74,0,24
6,12,"['48274', '48278', '48293', '48295', '48300', '48305']",PIPELINE_STALL,0.3,True,0.073170731707317,0.0081967213114754,0.9615384615384616,3,1,75,121
6,12,"['48274', '48278', '48293', '48295', '48300', '48305']",COMPUTE_UNDERUTILIZATION,0.225,True,0.7577639751552795,1.0,0.0,122,78,0,0
6,12,"['48274', '48278', '48293', '48295', '48300', '48305']",PRECISION_WASTE,0.45,True,0.8978328173374613,0.6,0.0,145,33,0,22
6,12,"['48274', '48278', '48293', '48295', '48300', '48305']",BRANCH_MISPREDICTION,0.5,True,0.9074074074074074,0.0070422535211267,0.1551724137931034,49,1,9,141
6,12,"['48274', '48278', '48293', '48295', '48300', '48305']",CACHE_PRESSURE,0.325,True,0.832,0.0155038759689922,0.2676056338028169,52,2,19,127
