fault,expected,prob,threshold,ml_correct,heur_severity,heur_correct,prob_PIPELINE_STALL,prob_COMPUTE_UNDERUTILIZATION,prob_PRECISION_WASTE,prob_BRANCH_MISPREDICTION,prob_CACHE_PRESSURE,prob_INTRA_NODE_LOAD_IMBALANCE
cpuoccupy,COMPUTE_UNDERUTILIZATION,0.5390707850456238,0.22500000000000003,False,0.0,True,0.002844027942046523,0.5390707850456238,0.999690055847168,0.0061758775264024734,0.001803494174964726,0.006814224179834127
cachecopy,CACHE_PRESSURE,0.0023149598855525255,0.7000000000000002,True,0.0,True,0.0017875971971079707,0.9993225336074829,0.9993744492530823,0.00430986238643527,0.0023149598855525255,0.006814224179834127
branchmiss,BRANCH_MISPREDICTION,0.003673231229186058,0.05,True,0.0,True,0.006472299341112375,0.9965289235115051,0.9994615912437439,0.003673231229186058,0.9927060008049011,0.006814224179834127
pipestall,PIPELINE_STALL,0.0017742087366059422,0.26000000000000006,True,0.0,True,0.0017742087366059422,0.9953285455703735,0.9994615912437439,0.003673231229186058,0.995681881904602,0.006814224179834127
precwaste,PRECISION_WASTE,0.272138774394989,0.075,False,0.0,True,0.0017568223411217332,0.9957466721534729,0.272138774394989,0.0050654844380915165,0.055287208408117294,0.006814224179834127
loadimb,INTRA_NODE_LOAD_IMBALANCE,0.006814224179834127,0.05,True,0.0,True,0.0023032419849187136,0.9797994494438171,0.9994615912437439,0.004560096655040979,0.22023314237594604,0.006814224179834127
